Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name,Category,Currency
2015-08-17 00:00:00+10:00,8.740965843200684,8.740965843200684,8.740965843200684,8.740965843200684,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-18 00:00:00+10:00,8.740965843200684,8.740965843200684,8.740965843200684,8.740965843200684,200,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-19 00:00:00+10:00,8.671175956726074,8.671175956726074,8.671175956726074,8.671175956726074,100,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-20 00:00:00+10:00,8.06093978881836,8.06093978881836,8.06093978881836,8.06093978881836,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-21 00:00:00+10:00,7.438656806945801,7.438656806945801,7.438656806945801,7.438656806945801,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-24 00:00:00+10:00,7.336478233337402,7.353925668022566,7.336478233337402,7.336478233337402,121510,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-25 00:00:00+10:00,6.769449284660996,6.961366472600697,6.68221378326416,6.68221378326416,192958,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-26 00:00:00+10:00,6.359443756333934,6.725831530932547,6.359443756333934,6.7083845138549805,9419,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-27 00:00:00+10:00,7.162007512927293,7.162007512927293,6.987537338763416,7.022431373596191,18088,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-28 00:00:00+10:00,7.458607780315123,7.458607780315123,7.336478233337402,7.336478233337402,1510,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-08-31 00:00:00+10:00,7.231795349768392,7.27541309988996,7.205625032471206,7.249242782592773,14302,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-01 00:00:00+10:00,7.109665585574476,7.109665585574476,6.970089455257039,6.978813171386719,17111,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-02 00:00:00+10:00,6.909025106228,6.978813171386719,6.909025106228,6.978813171386719,9733,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-03 00:00:00+10:00,7.118389631835425,7.118389631835425,7.074771881103516,7.074771881103516,3400,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-04 00:00:00+10:00,7.013707752145943,7.013707752145943,6.9264726638793945,6.9264726638793945,6190,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-07 00:00:00+10:00,6.891578720525621,6.891578720525621,6.856684684753418,6.856684684753418,1100,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-08 00:00:00+10:00,6.970090816258976,7.0049848556518555,6.970090816258976,7.0049848556518555,8500,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-09 00:00:00+10:00,7.345201950679984,7.345201950679984,7.336478233337402,7.336478233337402,12000,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-10 00:00:00+10:00,6.970090294812908,7.048602085558147,6.970090294812908,7.0398783683776855,11050,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-11 00:00:00+10:00,7.180737495422363,7.180737495422363,7.180737495422363,7.180737495422363,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-14 00:00:00+10:00,7.249243202755394,7.249243202755394,7.205625450105761,7.223072052001953,11491,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-15 00:00:00+10:00,7.323200702667236,7.323200702667236,7.323200702667236,7.323200702667236,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-16 00:00:00+10:00,7.301583290100098,7.301583290100098,7.301583290100098,7.301583290100098,12000,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-17 00:00:00+10:00,7.458607692214807,7.484778011993956,7.458607692214807,7.467331409454346,7648,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-18 00:00:00+10:00,7.362647568749387,7.432436466217041,7.362647568749387,7.432436466217041,44200,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-21 00:00:00+10:00,7.23545217514038,7.23545217514038,7.23545217514038,7.235452175140381,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-22 00:00:00+10:00,7.266689777374268,7.266689777374268,7.266689777374268,7.266689777374268,3200,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-23 00:00:00+10:00,6.926472230603118,6.926472230603118,6.874131180917313,6.891578197479248,13537,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-24 00:00:00+10:00,6.987537456782558,6.987537456782558,6.9090256690979,6.9090256690979,10746,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-25 00:00:00+10:00,7.0311551202964315,7.0311551202964315,6.952642917633057,6.952642917633057,160000,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-28 00:00:00+10:00,6.8043440381449285,6.891579132794019,6.8043440381449285,6.882855415344238,20875,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-29 00:00:00+10:00,6.490297250971539,6.516467571258545,6.455403213275703,6.516467571258545,26925,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-09-30 00:00:00+10:00,6.499020095812628,6.525190830230713,6.499020095812628,6.525190830230713,23600,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-01 00:00:00+10:00,6.778173184348257,6.987537823849031,6.778173184348257,6.970090389251709,7177,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-02 00:00:00+10:00,7.093213558197021,7.093213558197021,7.093213558197021,7.0932135581970215,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-05 00:00:00+11:00,7.0660495099941585,7.092219829559326,7.0660495099941585,7.092219829559326,4150,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-06 00:00:00+11:00,7.345201408795323,7.362648010253906,7.345201408795323,7.362648010253906,17700,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-07 00:00:00+11:00,7.284136713595341,7.284136713595341,7.257965564727783,7.257965564727783,10982,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-08 00:00:00+11:00,7.371371746063232,7.371371746063232,7.371371746063232,7.371371746063232,1000,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-09 00:00:00+11:00,7.624353885650635,7.624353885650635,7.624353885650635,7.624353885650635,600,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-12 00:00:00+11:00,7.5981831550598145,7.5981831550598145,7.5981831550598145,7.5981831550598145,625,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-13 00:00:00+11:00,7.517604827880859,7.517604827880859,7.517604827880859,7.517604827880859,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-14 00:00:00+11:00,7.433623790740967,7.433623790740967,7.433623790740967,7.433623790740967,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-15 00:00:00+11:00,7.6851654052734375,7.6851654052734375,7.6851654052734375,7.6851654052734375,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-16 00:00:00+11:00,7.720314025878905,7.720314025878905,7.720314025878905,7.720314025878906,1631,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-19 00:00:00+11:00,7.755207061767578,7.755207061767578,7.755207061767578,7.755207061767578,133,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-20 00:00:00+11:00,7.746108055114746,7.746108055114746,7.746108055114746,7.746108055114746,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-21 00:00:00+11:00,7.6480393409729,7.6480393409729,7.6480393409729,7.6480393409729,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-22 00:00:00+11:00,7.923604965209961,7.923604965209961,7.923604965209961,7.923604965209961,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-23 00:00:00+11:00,8.114572525024414,8.114572525024414,8.114572525024414,8.114572525024414,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-26 00:00:00+11:00,8.104146460556171,8.104146460556171,8.06925242927472,8.095422744750977,57891,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-27 00:00:00+11:00,8.08670140483089,8.095424290362166,8.0343599319458,8.0343599319458,21867,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-28 00:00:00+11:00,8.239404678344727,8.239404678344727,8.239404678344727,8.239404678344727,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-29 00:00:00+11:00,8.243723953946182,8.243723953946182,8.217553634126267,8.226277351379395,46162,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-10-30 00:00:00+11:00,8.322234235204174,8.322234235204174,8.304787635803223,8.304787635803223,1715,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-02 00:00:00+11:00,8.095422744750977,8.095422744750977,8.095422744750977,8.095422744750977,1250,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-03 00:00:00+11:00,8.402997970581055,8.402997970581055,8.402997970581055,8.402997970581055,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-04 00:00:00+11:00,8.35826301574707,8.35826301574707,8.35826301574707,8.35826301574707,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-05 00:00:00+11:00,8.36585327204422,8.36585327204422,8.348405838012695,8.348405838012695,2405,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-06 00:00:00+11:00,8.340843200683594,8.340843200683594,8.340843200683594,8.340843200683594,0,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-09 00:00:00+11:00,8.330958366394043,8.330958366394043,8.330958366394043,8.330958366394043,1000,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-10 00:00:00+11:00,8.182659149169922,8.182659149169922,8.182659149169922,8.182659149169922,157,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-11 00:00:00+11:00,8.200106620788574,8.200106620788574,8.200106620788574,8.200106620788574,10000,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-12 00:00:00+11:00,8.121594795619364,8.182659149169922,8.121594795619364,8.182659149169922,8985,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-13 00:00:00+11:00,7.929676512970962,7.93840022900589,7.920952796936034,7.920952796936035,5920,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-16 00:00:00+11:00,7.624353428220639,7.633077144622803,7.624353428220639,7.633077144622803,44874,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-17 00:00:00+11:00,7.964572396654413,8.008190155029297,7.964572396654413,8.008190155029297,4700,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-18 00:00:00+11:00,7.973295211791992,7.973295211791992,7.973295211791992,7.973295211791992,22110,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
2015-11-19 00:00:00+11:00,8.226277351379395,8.226277351379395,8.226277351379395,8.226277351379395,4670,0.0,0.0,GGUS.AX,Betashares Geared US Equities Currency Hedged Complex ETF,Unknown,AUD
