Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Name,Category,Currency
2020-02-27 00:00:00+11:00,7.451956272125244,7.451956272125244,7.451956272125244,7.451956272125244,0,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-02-28 00:00:00+11:00,7.658152103424072,7.658152103424072,7.658152103424072,7.658152103424072,0,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-02 00:00:00+11:00,7.504119098524396,7.690417989436512,7.481763430603626,7.645706653594971,41992,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-03 00:00:00+11:00,7.958690269759178,8.010853741122904,7.861814743887975,7.891622543334961,74335,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-04 00:00:00+11:00,7.7053217297021,7.83945714965921,7.668061811861367,7.832005023956299,91052,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-05 00:00:00+11:00,7.891621320988621,7.891621320988621,7.817101478576661,7.81710147857666,25495,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-06 00:00:00+11:00,7.7202258765589065,7.757485797324963,7.578639030456543,7.578639030456543,28272,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-09 00:00:00+11:00,7.161329746246338,7.161329746246338,7.064454229095376,7.161329746246338,36152,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-10 00:00:00+11:00,7.109165886502019,7.3699846267700195,7.109165886502019,7.3699846267700195,26713,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-11 00:00:00+11:00,7.36253329404009,7.377436837867681,7.228397846221924,7.228397846221924,20743,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-12 00:00:00+11:00,7.265656952939134,7.265656952939134,6.803635775571563,6.960126876831055,36923,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-13 00:00:00+11:00,6.706760272377915,6.870703500246953,6.334162479468031,6.669500350952148,22604,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-16 00:00:00+11:00,6.706759753449226,6.870702968633325,6.63969204220692,6.840895175933838,11113,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-17 00:00:00+11:00,6.505556921854495,6.751472111388398,6.505556921854495,6.744019985198975,13510,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
2020-03-18 00:00:00+11:00,6.6173374066398045,6.632240949975295,6.393778571215862,6.423586368560791,40181,0.0,0.0,0.0,FANG.AX,Global X FANG+ ETF,Unknown,AUD
