Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name,Category,Currency
2017-04-07 00:00:00+10:00,2.1957204341888428,2.1957204341888428,2.1957204341888428,2.1957204341888428,0,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-10 00:00:00+10:00,2.205453395843506,2.205453395843506,2.205453395843506,2.205453395843506,0,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-11 00:00:00+10:00,2.2247292226046804,2.2247292226046804,2.2174110412597656,2.2174110412597656,1669972,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-12 00:00:00+10:00,2.221070534012343,2.224729537963867,2.221070534012343,2.224729537963867,424505,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-13 00:00:00+10:00,2.2247292226046804,2.2247292226046804,2.2174110412597656,2.2174110412597656,107450,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-18 00:00:00+10:00,2.1954565048217773,2.1954565048217773,2.1954565048217773,2.1954565048217773,55010,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-19 00:00:00+10:00,2.188138647542042,2.188138647542042,2.1808204650878906,2.1808204650878906,6966,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-20 00:00:00+10:00,2.1661837869877174,2.173501968383789,2.1661837869877174,2.173501968383789,165217,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-21 00:00:00+10:00,2.188138484954834,2.188138484954834,2.188138484954834,2.188138484954834,16002,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-24 00:00:00+10:00,2.1954565048217773,2.1954565048217773,2.1954565048217773,2.1954565048217773,8422,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-26 00:00:00+10:00,2.1954565048217773,2.1954565048217773,2.180820142081302,2.1954565048217773,24083,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-27 00:00:00+10:00,2.2100930213928223,2.2100930213928223,2.1954566576336023,2.2100930213928223,6439,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-04-28 00:00:00+10:00,2.195456666865216,2.202774848775598,2.188138484954834,2.188138484954834,10756,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-01 00:00:00+10:00,2.2100930213928223,2.217411203272432,2.2100930213928223,2.2100930213928223,62191,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-02 00:00:00+10:00,2.2174110412597656,2.2247292226046804,2.2174110412597656,2.2174110412597656,20793,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-03 00:00:00+10:00,2.2320474039495957,2.2320474039495957,2.2100928599148504,2.2174110412597656,31307,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-04 00:00:00+10:00,2.2174113555815875,2.224729537963867,2.2027749908170278,2.224729537963867,13906,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-05 00:00:00+10:00,2.202774686192015,2.202774686192015,2.1954565048217773,2.1954565048217773,44870,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-08 00:00:00+10:00,2.2027748395132125,2.2100930213928223,2.2027748395132125,2.2100930213928223,3350,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-09 00:00:00+10:00,2.2100931731993074,2.224729537963867,2.2100931731993074,2.224729537963867,13555,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-10 00:00:00+10:00,2.239365816116333,2.239365816116333,2.232047634017099,2.239365816116333,10967,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-11 00:00:00+10:00,2.239365816116333,2.239365816116333,2.239365816116333,2.239365816116333,11158,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-12 00:00:00+10:00,2.2100930213928223,2.2100930213928223,2.2027748395132125,2.2100930213928223,5499,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-15 00:00:00+10:00,2.1954565048217773,2.1954565048217773,2.1954565048217773,2.1954565048217773,8115,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-16 00:00:00+10:00,2.1954563438550383,2.2027745246887207,2.1954563438550383,2.2027745246887207,5424,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-17 00:00:00+10:00,2.1954565048217773,2.1954565048217773,2.1954565048217773,2.1954565048217773,6138,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-18 00:00:00+10:00,2.1661834716796875,2.1661834716796875,2.1588652913488446,2.1661834716796875,10579,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-19 00:00:00+10:00,2.1661838719143085,2.1661838719143085,2.1588656902313232,2.1588656902313232,8411,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-22 00:00:00+10:00,2.17350212113407,2.188138484954834,2.17350212113407,2.188138484954834,8528,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-23 00:00:00+10:00,2.1954565048217773,2.1954565048217773,2.1954565048217773,2.1954565048217773,17460,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-24 00:00:00+10:00,2.188138647542042,2.188138647542042,2.1808204650878906,2.1808204650878906,5585,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-25 00:00:00+10:00,2.1808204650878906,2.1808204650878906,2.1808204650878906,2.1808204650878906,12610,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-26 00:00:00+10:00,2.173501968383789,2.173501968383789,2.173501968383789,2.173501968383789,17933,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-29 00:00:00+10:00,2.180819832341373,2.180819832341373,2.1661834716796875,2.1661834716796875,12143,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-30 00:00:00+10:00,2.15154767036438,2.15154767036438,2.15154767036438,2.15154767036438,2579,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-05-31 00:00:00+10:00,2.173501968383789,2.173501968383789,2.173501968383789,2.173501968383789,11294,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-01 00:00:00+10:00,2.1808201497798607,2.1808201497798607,2.173501968383789,2.173501968383789,5092,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-02 00:00:00+10:00,2.2027748395132125,2.2100930213928223,2.1954566576336023,2.2100930213928223,4564,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-05 00:00:00+10:00,2.2100930213928223,2.2100930213928223,2.2027748395132125,2.2100930213928223,6202,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-06 00:00:00+10:00,2.188138484954834,2.195456666865216,2.17350212113407,2.188138484954834,15434,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-07 00:00:00+10:00,2.188138484954834,2.188138484954834,2.188138484954834,2.188138484954834,5960,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-08 00:00:00+10:00,2.173502282633739,2.1808204650878906,2.173502282633739,2.1808204650878906,5270,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-09 00:00:00+10:00,2.1808204650878906,2.1808204650878906,2.1808204650878906,2.1808204650878906,4958,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-13 00:00:00+10:00,2.173501801353991,2.2027745246887207,2.173501801353991,2.2027745246887207,11082,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-14 00:00:00+10:00,2.2100930877193967,2.239365816116333,2.2100930877193967,2.239365816116333,22481,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-15 00:00:00+10:00,2.224729537963867,2.224729537963867,2.2174113555815875,2.224729537963867,9807,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-16 00:00:00+10:00,2.2247293759813673,2.2320475578308105,2.2247293759813673,2.2320475578308105,12593,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-19 00:00:00+10:00,2.224729385152042,2.224729385152042,2.2100930213928223,2.2100930213928223,12548,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-20 00:00:00+10:00,2.2320477203461473,2.2320477203461473,2.224729537963867,2.224729537963867,20376,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-21 00:00:00+10:00,2.1881383234515397,2.1954565048217773,2.1881383234515397,2.1954565048217773,3528,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-22 00:00:00+10:00,2.2100930213928223,2.2100930213928223,2.2027748395132125,2.2100930213928223,7161,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-23 00:00:00+10:00,2.202774678569935,2.2174110412597656,2.202774678569935,2.2174110412597656,5009,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-26 00:00:00+10:00,2.2100928599148504,2.2174110412597656,2.202774678569935,2.2174110412597656,22183,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-27 00:00:00+10:00,2.2027748395132125,2.2100930213928223,2.1954566576336023,2.2100930213928223,21697,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-28 00:00:00+10:00,2.2320475578308105,2.2320475578308105,2.2320475578308105,2.2320475578308105,19962,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-29 00:00:00+10:00,2.2466837515442517,2.261320114135742,2.2466837515442517,2.261320114135742,24585,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-06-30 00:00:00+10:00,2.2174113555815875,2.224729537963867,2.2100931731993074,2.224729537963867,6030,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-07-03 00:00:00+10:00,2.2027748395132125,2.2210703814518467,2.2027748395132125,2.2100930213928223,17132,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-07-04 00:00:00+10:00,2.2174113555815875,2.224729537963867,2.2174113555815875,2.224729537963867,9685,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-07-05 00:00:00+10:00,2.224729537963867,2.224729537963867,2.224729537963867,2.224729537963867,7788,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-07-06 00:00:00+10:00,2.2174110412597656,2.2174110412597656,2.2174110412597656,2.2174110412597656,5334,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
2017-07-07 00:00:00+10:00,2.1881383234515397,2.1954565048217773,2.1881383234515397,2.1954565048217773,1412,0.0,0.0,SMLL.AX,BetaShares Australian Small Companies Select ETF,Unknown,AUD
