Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Name,Category,Currency
2018-05-07 00:00:00+10:00,75.6163330078125,75.6163330078125,75.6163330078125,75.6163330078125,0,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-08 00:00:00+10:00,75.9078598022461,75.93046396326845,75.9078598022461,75.9078598022461,5064,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-09 00:00:00+10:00,75.8400642927059,75.98322592747792,75.7270377135286,75.93048095703125,9577,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-10 00:00:00+10:00,76.39010519892713,76.39010519892713,76.0887087039658,76.11131286621094,2498,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-11 00:00:00+10:00,76.20172309518085,76.30721300928371,76.03595733642578,76.03595733642578,6466,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-14 00:00:00+10:00,76.29968554162902,76.41271209716797,76.29968554162902,76.41271209716797,89204,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-15 00:00:00+10:00,76.4353457718238,76.4353457718238,76.07366180419922,76.07366180419922,15610,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-16 00:00:00+10:00,76.09624010184535,76.44285067238799,76.09624010184535,76.20926666259766,811,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-17 00:00:00+10:00,76.35244469844696,76.35244469844696,75.99076080322266,75.99076080322266,2295,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-18 00:00:00+10:00,76.55587027057007,76.55587027057007,76.02842070005582,76.03595733642578,12845,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-21 00:00:00+10:00,76.00581931819298,76.17912171965328,75.9530743592134,76.17158508300781,8877,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-22 00:00:00+10:00,75.93048599784366,75.93048599784366,75.35029128441293,75.46331787109375,7445,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-23 00:00:00+10:00,75.50098486903686,75.50098486903686,75.3502865953544,75.49345397949219,7569,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-24 00:00:00+10:00,75.31259688090374,75.4406967163086,75.19957606844315,75.4406967163086,1564,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-25 00:00:00+10:00,75.19204466031485,75.44070196255954,75.19204466031485,75.34274291992188,4771,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-28 00:00:00+10:00,75.28247897289557,75.28247897289557,74.9810766572381,75.04888916015625,727,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-29 00:00:00+10:00,75.0639400477123,75.25231572021319,75.01119508936283,75.22970581054688,11028,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-30 00:00:00+10:00,74.6420006113265,74.82284545898438,74.57418810503327,74.82284545898438,3604,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-05-31 00:00:00+10:00,75.3879488657525,75.3879488657525,75.12421831673007,75.16189575195312,1951,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-01 00:00:00+10:00,74.67211028965204,74.8303451538086,74.67211028965204,74.8303451538086,3100,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-04 00:00:00+10:00,75.3879606397014,75.4934505762778,75.23725662404198,75.282470703125,5952,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-05 00:00:00+10:00,75.04886279937989,75.08654023139208,74.82281545361377,75.00365447998047,1182,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-06 00:00:00+10:00,75.13931026411674,75.30508182226494,75.13931026411674,75.29000854492188,889,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-07 00:00:00+10:00,75.43317395972446,75.87773790059313,75.43317395972446,75.84760284423828,335,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-08 00:00:00+10:00,75.64412100057963,75.77975169036587,75.5838394165039,75.5838394165039,2182,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-12 00:00:00+10:00,75.8023888317056,75.81746210866761,75.68183135986328,75.68183135986328,1546,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-13 00:00:00+10:00,75.53864536551777,75.53864536551777,75.13928985595703,75.13928985595703,1185,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-14 00:00:00+10:00,75.23726357176298,75.49345754765682,75.13931026411674,75.29000854492188,3069,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-15 00:00:00+10:00,75.97568265280734,76.22433993670846,75.97568265280734,76.20926666259766,2150,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-18 00:00:00+10:00,76.21680746473085,76.2469482658299,76.1640625,76.1640625,229,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-19 00:00:00+10:00,76.67644158151668,76.80453566953223,76.46546173095703,76.46546173095703,6951,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-20 00:00:00+10:00,76.80455482889003,76.92511230981087,76.75180985309257,76.8572998046875,10685,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-21 00:00:00+10:00,77.7690158657131,78.0930222686984,77.7690158657131,78.06288146972656,3757,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-22 00:00:00+10:00,77.70874314249527,78.0553537471017,77.70874314249527,77.82176971435547,4965,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-25 00:00:00+10:00,78.07796787513074,78.07796787513074,77.6786065331645,77.69367980957031,2121,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-26 00:00:00+10:00,77.08333563902775,77.47515454980898,77.04565820103518,77.4374771118164,1644,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-27 00:00:00+10:00,77.67106338296766,77.67106338296766,77.47515106201172,77.47515106201172,9470,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-28 00:00:00+10:00,77.47516378466858,77.79163360595703,77.40735128672274,77.79163360595703,10633,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-06-29 00:00:00+10:00,77.83685058546621,77.93480389129279,77.79163650304787,77.9046630859375,2509,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-02 00:00:00+10:00,77.89863541647013,78.03453169584859,77.46074676513672,77.46074676513672,4191,0.20203,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-03 00:00:00+10:00,77.49095176288175,77.78539276123047,77.49095176288175,77.78539276123047,2040,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-04 00:00:00+10:00,77.76271899263129,77.76271899263129,77.38523006548259,77.42298126220703,610,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-05 00:00:00+10:00,77.66458860686662,77.90618133544922,77.66458860686662,77.90618133544922,104082,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-06 00:00:00+10:00,78.07982627665194,78.61585998535156,78.01942665200333,78.61585998535156,10331,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-09 00:00:00+10:00,78.73665181483096,78.9404933287793,78.73665181483096,78.7593002319336,11213,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-10 00:00:00+10:00,79.07639602905122,79.07639602905122,78.50261688232422,78.50261688232422,11044,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-11 00:00:00+10:00,78.06471956289353,78.06471956289353,77.95147172073743,78.01187133789062,691,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-12 00:00:00+10:00,78.20062892225643,78.63096618652344,78.20062892225643,78.63096618652344,2669,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-13 00:00:00+10:00,78.66870662127255,78.7442090305645,78.44976806640625,78.44976806640625,905,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-16 00:00:00+10:00,78.59321608843858,78.59321608843858,78.20817565917969,78.20817565917969,10103,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-17 00:00:00+10:00,78.0194291545632,78.1251313811014,77.75518798828125,77.75518798828125,1102,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-18 00:00:00+10:00,78.38937031933487,78.41201873865454,78.20062581163737,78.22327423095703,831,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-19 00:00:00+10:00,78.22326311388912,78.63850327581993,78.22326311388912,78.59320068359375,500,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-20 00:00:00+10:00,78.4422276074179,78.7819654564868,78.4422276074179,78.7744140625,52288,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-23 00:00:00+10:00,78.19306442932567,78.19306442932567,78.01187133789062,78.01187133789062,3587,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-24 00:00:00+10:00,78.30631816302378,78.54035949707031,78.30631816302378,78.54035949707031,387,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-25 00:00:00+10:00,78.51770925852256,78.51770925852256,78.23081970214844,78.23081970214844,1608,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-26 00:00:00+10:00,78.29121569709451,78.33651829356498,77.88353264903513,78.29876708984375,2461,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-27 00:00:00+10:00,78.9631467705946,78.9631467705946,78.8725530964193,78.94049835205078,460,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-30 00:00:00+10:00,78.60832484177732,78.72911834716797,78.45732576000648,78.72911834716797,1136,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-07-31 00:00:00+10:00,78.81970844870497,78.88010807425027,78.61586115249587,78.7215576171875,1895,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
2018-08-01 00:00:00+10:00,78.78195724273282,78.83480547507862,78.69890919761434,78.7215576171875,6575,0.0,0.0,0.0,A200.AX,BetaShares Australia 200 ETF,Unknown,AUD
