Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Name,Category,Currency
2010-10-11 00:00:00+11:00,26.832601547241207,26.832601547241207,26.832601547241207,26.83260154724121,0,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-12 00:00:00+11:00,26.521570205688477,26.521570205688477,26.521570205688477,26.521570205688477,0,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-13 00:00:00+11:00,26.55150604248047,26.55150604248047,26.55150604248047,26.55150604248047,0,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-14 00:00:00+11:00,26.802186965942386,26.802186965942386,26.802186965942386,26.802186965942383,0,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-15 00:00:00+11:00,26.938220977783203,26.938220977783203,26.938220977783203,26.938220977783203,0,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-18 00:00:00+11:00,26.786666870117184,26.786666870117184,26.786666870117184,26.786666870117188,0,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-19 00:00:00+11:00,26.763166427612305,26.763166427612305,26.763166427612305,26.763166427612305,0,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-20 00:00:00+11:00,26.613273620605472,26.613273620605472,26.613273620605472,26.61327362060547,0,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-21 00:00:00+11:00,26.57248878479004,26.57248878479004,26.57248878479004,26.57248878479004,0,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-22 00:00:00+11:00,26.542816800802193,26.542816800802193,26.532083511352536,26.53208351135254,500,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-25 00:00:00+11:00,26.859432220458988,26.859432220458988,26.859432220458988,26.859432220458984,600,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-26 00:00:00+11:00,26.784319654834533,26.784319654834533,26.575025558471683,26.57502555847168,4311,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-27 00:00:00+11:00,26.285223895271486,26.45695243147982,26.26912498474121,26.26912498474121,13756,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-28 00:00:00+11:00,26.54818636657802,26.564285278320312,26.54818636657802,26.564285278320312,7000,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-10-29 00:00:00+11:00,26.548179626464844,26.56427853411991,26.483779901514044,26.548179626464844,7600,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-11-01 00:00:00+11:00,26.714536666870114,26.714536666870114,26.714536666870114,26.714536666870117,220,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-11-02 00:00:00+11:00,26.918471014828953,26.939937591552738,26.918471014828953,26.939937591552734,850,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-11-05 00:00:00+11:00,26.821873731871953,26.83797264099121,26.821873731871953,26.83797264099121,630,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
2010-11-08 00:00:00+11:00,26.430118823706387,26.430118823706387,26.360353469848633,26.360353469848633,3268,0.0,0.0,0.0,VAP.AX,Vanguard Australian Property Securities Index ETF,Unknown,AUD
