Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name,Category,Currency
2018-04-17 00:00:00+10:00,35.82146225116204,35.85686111450195,35.82146225116204,35.85686111450195,1810,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-04-18 00:00:00+10:00,36.055069700490556,36.055069700490556,36.03383255004883,36.03383255004883,286,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-04-19 00:00:00+10:00,36.03383255004883,36.03383255004883,36.03383255004883,36.03383255004883,0,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-04-20 00:00:00+10:00,36.03383255004883,36.03383255004883,36.03383255004883,36.03383255004883,0,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-04-23 00:00:00+10:00,36.03383255004883,36.03383255004883,36.03383255004883,36.03383255004883,0,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-04-24 00:00:00+10:00,36.911677161578055,36.911677161578055,36.897518157958984,36.897518157958984,14657,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-04-26 00:00:00+10:00,36.86919222748785,36.95414352416992,36.83379337836338,36.95414352416992,379,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-04-27 00:00:00+10:00,37.3576673180843,37.3576673180843,37.159446716308594,37.159446716308594,501,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-04-30 00:00:00+10:00,37.15945543757606,37.15945543757606,37.095741271972656,37.095741271972656,1076,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-05-01 00:00:00+10:00,36.98954615410821,36.98954615410821,36.93999099731445,36.93999099731445,195,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-05-02 00:00:00+10:00,36.98953628540039,36.98953628540039,36.98953628540039,36.98953628540039,100,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-05-03 00:00:00+10:00,36.81255764645268,36.84795379638672,36.81255764645268,36.84795379638672,4900,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-05-04 00:00:00+10:00,36.50106861831562,36.61433792114258,36.50106861831562,36.61433792114258,201,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-05-07 00:00:00+10:00,36.9541499993346,36.9541499993346,36.93999099731445,36.93999099731445,604,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-05-08 00:00:00+10:00,36.93999099731445,36.93999099731445,36.93999099731445,36.93999099731445,0,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
2018-05-09 00:00:00+10:00,37.30811387072227,37.442620327988294,37.30103302001953,37.30103302001953,1502,0.0,0.0,VVLU.AX,Vanguard Global Value Equity Active ETF,Unknown,AUD
