Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Name,Category,Currency
2008-01-02 00:00:00+11:00,80.67239379882812,80.67239379882812,80.67239379882812,80.67239379882812,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-03 00:00:00+11:00,79.93209838867188,79.93209838867188,79.93209838867188,79.93209838867188,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-04 00:00:00+11:00,78.37345886230469,78.37345886230469,78.37345886230469,78.37345886230469,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-07 00:00:00+11:00,78.56033325195312,78.56033325195312,78.56033325195312,78.56033325195312,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-08 00:00:00+11:00,75.70211791992188,75.70211791992188,75.70211791992188,75.70211791992188,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-09 00:00:00+11:00,76.06438446044922,76.06438446044922,76.06438446044922,76.06438446044922,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-10 00:00:00+11:00,76.21495056152344,76.21495056152344,76.21495056152344,76.21495056152344,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-11 00:00:00+11:00,74.66616821289062,74.66616821289062,74.66616821289062,74.66616821289062,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-14 00:00:00+11:00,74.92345428466797,74.92345428466797,74.92345428466797,74.92345428466797,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-15 00:00:00+11:00,73.81101989746094,73.81101989746094,73.81101989746094,73.81101989746094,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-16 00:00:00+11:00,74.67469787597656,74.67469787597656,74.67469787597656,74.67469787597656,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-17 00:00:00+11:00,71.89911651611328,71.89911651611328,71.89911651611328,71.89911651611328,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-18 00:00:00+11:00,72.03536987304688,72.03536987304688,72.03536987304688,72.03536987304688,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-21 00:00:00+11:00,72.25292205810547,72.25292205810547,72.25292205810547,72.25292205810547,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-22 00:00:00+11:00,72.66743469238281,72.66743469238281,72.66743469238281,72.66743469238281,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-23 00:00:00+11:00,74.53617095947266,74.53617095947266,74.53617095947266,74.53617095947266,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-24 00:00:00+11:00,74.32069396972656,74.32069396972656,74.32069396972656,74.32069396972656,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-25 00:00:00+11:00,73.31420135498047,73.31420135498047,73.31420135498047,73.31420135498047,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-29 00:00:00+11:00,75.20069885253906,75.20069885253906,75.20069885253906,75.20069885253906,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-30 00:00:00+11:00,74.22468566894531,74.22468566894531,74.22468566894531,74.22468566894531,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-01-31 00:00:00+11:00,75.59280395507812,75.59280395507812,75.59280395507812,75.59280395507812,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-01 00:00:00+11:00,76.60871124267578,76.60871124267578,76.60871124267578,76.60871124267578,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-04 00:00:00+11:00,75.34635925292969,75.34635925292969,75.34635925292969,75.34635925292969,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-05 00:00:00+11:00,74.16111755371094,74.16111755371094,74.16111755371094,74.16111755371094,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-06 00:00:00+11:00,73.29578399658203,73.29578399658203,73.29578399658203,73.29578399658203,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-07 00:00:00+11:00,74.35841369628906,74.35841369628906,74.35841369628906,74.35841369628906,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-08 00:00:00+11:00,74.18596649169922,74.18596649169922,74.18596649169922,74.18596649169922,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-11 00:00:00+11:00,74.16675567626953,74.16675567626953,74.16675567626953,74.16675567626953,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-12 00:00:00+11:00,73.98362731933594,73.98362731933594,73.98362731933594,73.98362731933594,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-13 00:00:00+11:00,76.00091552734375,76.00091552734375,76.00091552734375,76.00091552734375,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-14 00:00:00+11:00,74.05189514160156,74.05189514160156,74.05189514160156,74.05189514160156,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-15 00:00:00+11:00,73.61390686035156,73.61390686035156,73.61390686035156,73.61390686035156,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-18 00:00:00+11:00,73.20396423339844,73.20396423339844,73.20396423339844,73.20396423339844,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-19 00:00:00+11:00,72.5930404663086,72.5930404663086,72.5930404663086,72.5930404663086,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-20 00:00:00+11:00,74.11253356933594,74.11253356933594,74.11253356933594,74.11253356933594,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-21 00:00:00+11:00,72.80948638916016,72.80948638916016,72.80948638916016,72.80948638916016,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-22 00:00:00+11:00,73.12586212158203,73.12586212158203,73.12586212158203,73.12586212158203,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-25 00:00:00+11:00,74.17521667480469,74.17521667480469,74.17521667480469,74.17521667480469,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-26 00:00:00+11:00,74.53170776367188,74.53170776367188,74.53170776367188,74.53170776367188,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-27 00:00:00+11:00,73.46881103515625,73.46881103515625,73.46881103515625,73.46881103515625,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-28 00:00:00+11:00,72.04289245605469,72.04289245605469,72.04289245605469,72.04289245605469,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-02-29 00:00:00+11:00,70.7735366821289,70.7735366821289,70.7735366821289,70.7735366821289,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-03-03 00:00:00+11:00,70.70319366455078,70.70319366455078,70.70319366455078,70.70319366455078,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
2008-03-04 00:00:00+11:00,70.81713104248047,70.81713104248047,70.81713104248047,70.81713104248047,0,0.0,0.0,0.0,IJH.AX,iShares S&P Mid-Cap ETF,Unknown,AUD
