Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker,Name,Category,Currency
2023-11-13 00:00:00+11:00,11.17102426120713,11.256227131700392,11.17102426120713,11.18049144744873,10232,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-14 00:00:00+11:00,11.284627316123707,11.284627316123707,11.237292289733887,11.237292289733887,29034,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-15 00:00:00+11:00,11.227824475620844,11.511833715227139,11.227824475620844,11.445565223693848,42532,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-16 00:00:00+11:00,11.445565223693848,11.473965876802332,11.40769738526904,11.445565223693848,15660,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-17 00:00:00+11:00,11.455032237563303,11.464498519897461,11.445565052388675,11.464498519897461,14697,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-20 00:00:00+11:00,11.47396570507209,11.502366357755502,11.464498519897461,11.464498519897461,276272,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-21 00:00:00+11:00,11.464499713366498,11.55916976928711,11.464499713366498,11.55916976928711,6077,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-22 00:00:00+11:00,11.521301208900512,11.530768394470215,11.483433369462206,11.530768394470215,9542,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-23 00:00:00+11:00,11.530767500692813,11.559168152360012,11.511833131021055,11.521300315856934,9965,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-24 00:00:00+11:00,11.587569297055095,11.587569297055095,11.530767991303914,11.578102111816406,2125,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-27 00:00:00+11:00,11.530768283097101,11.568636122169648,11.511833912140577,11.540234565734863,13292,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-28 00:00:00+11:00,11.530768394470215,11.530768394470215,11.51183402333081,11.530768394470215,219259,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-29 00:00:00+11:00,11.51183402333081,11.530768394470215,11.483433369462206,11.530768394470215,10714,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-11-30 00:00:00+11:00,11.549702288615366,11.606504501287418,11.549702288615366,11.597037315368652,14547,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-01 00:00:00+11:00,11.59703624148805,11.644371263858133,11.59703624148805,11.615970611572266,410212,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-04 00:00:00+11:00,11.606504570085528,11.710640907287598,11.606504570085528,11.710640907287598,17692,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-05 00:00:00+11:00,11.67277270132539,11.67277270132539,11.597037021575,11.634904861450195,13569,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-06 00:00:00+11:00,11.625437978651851,11.729575218152142,11.625437978651851,11.720108032226562,8182,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-07 00:00:00+11:00,11.720107788114106,11.720107788114106,11.62543773651123,11.62543773651123,29319,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-08 00:00:00+11:00,11.710641080473206,11.710641080473206,11.663306052739314,11.691707611083984,11523,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-11 00:00:00+11:00,11.767441929807179,11.786375397000935,11.73904037475586,11.73904037475586,13680,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-12 00:00:00+11:00,11.833710550105529,11.862111202630452,11.814776179861937,11.852644920349121,29295,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-13 00:00:00+11:00,11.928380966186523,11.9473144341778,11.899979409938867,11.928380966186523,140885,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-15 00:00:00+11:00,12.060917854309082,12.079852224989613,12.04198438646904,12.060917854309082,12325,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-18 00:00:00+11:00,12.060917854309082,12.060917854309082,12.04198438646904,12.060917854309082,17628,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-19 00:00:00+11:00,12.060917854309082,12.098785692829656,12.04198438646904,12.060917854309082,60119,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-20 00:00:00+11:00,12.136654011756319,12.146121197471325,12.098786171736819,12.127187728881836,9287,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-21 00:00:00+11:00,11.9946501209182,12.004117306856987,11.947315094064807,11.966249465942383,47479,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-22 00:00:00+11:00,11.94731551606332,12.079853415366163,11.94731551606332,12.03251838684082,18466,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-27 00:00:00+11:00,12.032517020776266,12.13665334943685,12.032517020776266,12.089319229125977,3768,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
2023-12-28 00:00:00+11:00,12.089319888862336,12.15558838318633,12.089319888862336,12.127187728881836,20608,0.0,0.0,0.0,HETH.AX,Betashares Global Sustainability Leaders Currency Hedged ETF,Unknown,AUD
