Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name,Category,Currency
2019-11-07 00:00:00+11:00,0.32998408873529195,0.3857560512965008,0.31604111194610596,0.31604111194610596,7918848,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-08 00:00:00+11:00,0.3346317708492279,0.3439270885831847,0.32533642541303914,0.3346317708492279,2071119,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-11 00:00:00+11:00,0.3485747474501631,0.3485747474501631,0.32533642541303914,0.3346317708492279,1041700,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-12 00:00:00+11:00,0.33463176539170136,0.3392794241828809,0.28815512207544347,0.2928027808666229,1686453,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-13 00:00:00+11:00,0.2928027699957399,0.2928027699957399,0.26026913196312773,0.27885979413986206,468441,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-14 00:00:00+11:00,0.2835074501149722,0.30209808441613084,0.2742121052621626,0.28815510869026184,828190,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-15 00:00:00+11:00,0.29745047628549126,0.30209813564897786,0.26491683303885016,0.27421215176582336,773483,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-18 00:00:00+11:00,0.27885979474685546,0.27885979474685546,0.25562147390091244,0.2695644497871399,295276,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-19 00:00:00+11:00,0.26956445650305344,0.26956445650305344,0.23238315884455016,0.24167847633361816,1850414,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-20 00:00:00+11:00,0.23703082271808074,0.23703082271808074,0.20914484194523408,0.2230878323316574,409712,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-21 00:00:00+11:00,0.22308782005893854,0.23238315108889585,0.2091448304395602,0.21379250288009644,540484,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-22 00:00:00+11:00,0.21379251001529853,0.25097382152491743,0.21379251001529853,0.24167847633361816,486566,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
2019-11-25 00:00:00+11:00,0.25097382469867924,0.25097382469867924,0.23238316178321838,0.23238316178321838,150735,0.0,0.0,VIT.AX,Vitura Health Limited,Unknown,AUD
