Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name,Category,Currency
2018-02-13 00:00:00+11:00,6.0516133308410645,6.0516133308410645,6.0516133308410645,6.0516133308410645,0,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-14 00:00:00+11:00,6.039860725402832,6.039860725402832,6.039860725402832,6.039860725402832,0,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-15 00:00:00+11:00,6.096897602081299,6.096897602081299,6.096897602081299,6.096897602081299,0,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-16 00:00:00+11:00,6.098331928253174,6.098331928253174,6.098331928253174,6.098331928253174,0,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-19 00:00:00+11:00,6.140432357788086,6.140432357788086,6.140432357788086,6.140432357788086,165,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-20 00:00:00+11:00,6.140432357788086,6.140432357788086,6.140432357788086,6.140432357788086,0,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-21 00:00:00+11:00,6.223410129547119,6.223410129547119,6.223410129547119,6.223410129547119,4380,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-22 00:00:00+11:00,6.223410129547119,6.223410129547119,6.223410129547119,6.223410129547119,0,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-23 00:00:00+11:00,6.230953528320059,6.253583908081055,6.230953528320059,6.253583908081055,2000,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-26 00:00:00+11:00,6.253583908081055,6.253583908081055,6.253583908081055,6.253583908081055,600,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-27 00:00:00+11:00,6.298844445280934,6.306387424468994,6.298844445280934,6.306387424468994,2650,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-02-28 00:00:00+11:00,6.253584210489862,6.253584210489862,6.223410129547119,6.223410129547119,9329,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-03-01 00:00:00+11:00,6.223409446706637,6.223409446706637,6.208322048187256,6.208322048187256,931,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-03-02 00:00:00+11:00,6.16306209564209,6.16306209564209,6.16306209564209,6.16306209564209,3000,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-03-05 00:00:00+11:00,6.16306209564209,6.16306209564209,6.16306209564209,6.16306209564209,0,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
2018-03-06 00:00:00+11:00,6.16306209564209,6.16306209564209,6.16306209564209,6.16306209564209,0,0.0,0.0,EINC.AX,Betashares Capital Ltd. -  Legg Mason Equity Income (Managed) Fund,Unknown,AUD
